attempt,shard,cell,stage,terminal_state,usage_available,input_tokens,cached_input_tokens,output_tokens,reasoning_output_subset,total_tokens,api_equivalent_usd,uncached_sensitivity_usd,events_sha256
original,r4-s0,a632cad47598a50c25753d4e,0,completed,True,2855,2560,942,819,3797,0.0046522500,0.0063802500,8831b18dc08734036ce18d1ea1f12dcf4a974d11c231516505018fe7e1ed5ad3
original,r4-s0,d55040cce595a70a31b40d6b,0,completed,True,2816,2560,697,202,3513,0.0035205000,0.0052485000,d855cc00b6ee29194a5af4bff88597414a6d7d4ca0e617ce95929c4f2c06e8b0
original,r4-s0,d55040cce595a70a31b40d6b,1,completed,True,3316,2560,734,516,4050,0.0040620000,0.0057900000,5f79e951ca2a5a98130b24f5284ab8b5b7529fd778a59d678b0fb8cb2f265f3d
original,r4-s0,d55040cce595a70a31b40d6b,2,completed,True,3590,2560,1515,1294,5105,0.0077820000,0.0095100000,389395db91f5ce58d375eb3b2bf46e898076d5da89df6e93e1f91c26b56d647a
original,r4-s0,f0d54cb47b100f38f05d8178,0,completed,True,2811,2560,1023,60,3834,0.0049837500,0.0067117500,49b286e063f29b61dc68079a4c85f7ef3fba7d6747edc42dcae762a35b90dc6b
original,r4-s0,f0d54cb47b100f38f05d8178,1,completed,True,3779,2560,734,440,4513,0.0044092500,0.0061372500,b020375f63bccc89d736d40c9df10813db7bee93bf47ae643674f0a9945b19e7
original,r4-s0,f0d54cb47b100f38f05d8178,2,completed,True,4129,2560,1080,783,5209,0.0062287500,0.0079567500,4989090de95ccba7c165d6731b61280d3401a37ae63edda6aaf7eb0492ffd2d4
original,r4-s0,6d7f01405d1ec75d7bd32534,0,completed,True,2813,2560,994,171,3807,0.0048547500,0.0065827500,f1fb6c7ad3f2d1c5d265510cf64393eacc79f7edfdd4e548b6be1aff1c9777be
original,r4-s0,6d7f01405d1ec75d7bd32534,1,completed,True,3640,2560,561,356,4201,0.0035265000,0.0052545000,a78ea60ed1f9cadd620820f7f17b1d866e8eba9cd373c250679fb6b2126c5d07
original,r4-s0,6d7f01405d1ec75d7bd32534,2,completed,True,3901,2560,1468,1219,5369,0.0078037500,0.0095317500,b8c34d03fd40539f96573c2d10b35abaa25904d1cacf856f341b15d27f87f5ff
original,r4-s0,86319922559adf1e0dbbc55f,0,completed,True,2850,2560,553,224,3403,0.0028980000,0.0046260000,de41f234d5be96fa2478e68da51340419d95645421a6d1cb83c99ab925abf151
original,r4-s0,37ab897eb54d36706ed9e0bb,0,completed,True,2894,2560,890,516,3784,0.0044475000,0.0061755000,cd451d47f08546eca21c5bf4ba3d678fc36b2ea3080bb515665378ed4a61ee34
original,r4-s0,36a557be97c575d2f1edd139,0,completed,True,2890,2560,1428,1023,4318,0.0068655000,0.0085935000,d15cc5c2463d6cd47dd76b1e949ddbfc719d94519074b0c87d0095e4a245ffe9
original,r4-s0,7978590e8600cdd615d7c366,0,completed,True,2926,2560,715,516,3641,0.0036840000,0.0054120000,9097719027fd3dc688962136fe623c9ca978a598a422a9cffec276f34be56f28
original,r4-s0,3b54d4ad2344abdc6c31b0ac,0,completed,True,2843,2560,856,280,3699,0.0042562500,0.0059842500,50fa6bdcf8bfed8f6c6538ea6a75d20b241880a41b096267fb1b04bab141bf3b
original,r4-s0,3b54d4ad2344abdc6c31b0ac,1,completed,True,3424,2560,176,62,3600,0.0016320000,0.0033600000,2ea111211b7ba4affafbdaf8178d7834f3eca089a215ba3f756c1ed403367cbe
original,r4-s0,3b54d4ad2344abdc6c31b0ac,2,completed,True,3594,2560,510,385,4104,0.0032625000,0.0049905000,fb3fb942029adabfd4ab8a5a6368d7e8c550af470f36e1752f484572a12d7473
original,r4-s0,5a05ff2206ab204af4aa6990,0,completed,True,2882,2048,457,343,3339,0.0028356000,0.0042180000,61aa0d67857032cf06e69584323aba87caffa8dfe24f9e4ebaf9d50c9b11dd3c
original,r4-s0,ae3d4d8891bbac8c28a5eafc,0,completed,True,2922,2560,1115,936,4037,0.0054810000,0.0072090000,9ea4069385f8f873f5bd286b499fcc8a1ef4aa1a56a63e229f3300e807f4ddd7
original,r4-s0,9d80db428bcddbf61024611d,0,completed,True,2845,2560,819,196,3664,0.0040912500,0.0058192500,ecf5043dc99fcb6e0ed928114f6d320509b002a165459c54735deb0a0cac6032
original,r4-s0,9d80db428bcddbf61024611d,1,completed,True,3472,2560,252,140,3724,0.0020100000,0.0037380000,efbd92f4c75327c9fb290e580667c0ed9201033a2dcaefd44a719c4029999156
original,r4-s0,9d80db428bcddbf61024611d,2,completed,True,3640,2560,473,350,4113,0.0031305000,0.0048585000,9f886d02089897fa2169d69f176335cebcf027bc119b127683026eae51d3a1c2
original,r4-s0,2d8c338a8d75d5922a17fa6f,0,completed,True,3290,2560,1041,716,4331,0.0054240000,0.0071520000,9e4d116f8b6c11509e44c5f6ee0897a7d64f73195bcf04c03e9b1ac236f785f5
original,r4-s0,59d159ec6872b54db0f0a326,0,completed,True,3294,2560,971,667,4265,0.0051120000,0.0068400000,b07373d59664f00a35019886f17b530ffe32ad07c755683707d724fa221d5f4a
original,r4-s0,ac7bc54689c31ef87a523e5d,0,completed,True,3250,2560,800,516,4050,0.0043095000,0.0060375000,ce570fde7d3edcf625925cb61f59c266ee43840fe07400a715fde6c67e68f961
original,r4-s0,99eec0e5912476b12958db2d,0,completed,True,3213,2560,565,132,3778,0.0032242500,0.0049522500,ef520f00f0a6c188596410562e84ea1debf0ae9a788cf2cc64b29c60e0c8bb5c
original,r4-s0,99eec0e5912476b12958db2d,1,completed,True,3650,2560,730,430,4380,0.0042945000,0.0060225000,55798a3ec4a612ecf8b3f9bbbec25d843ae11c24effed3247e3d78a833640078
original,r4-s0,99eec0e5912476b12958db2d,2,completed,True,4006,2048,647,347,4653,0.0045336000,0.0059160000,d4fbbc55aa60f4a74d0a4f3ddf0c364e50452f4366940d1f34b0c14936dab42a
original,r4-s0,9ca719baca5ab38a542cdc06,0,completed,True,3211,2560,572,113,3783,0.0032542500,0.0049822500,7ef4f705b5921d23d2aed7a5870f40717e5a5db8278455c977ca79994e476d79
original,r4-s0,9ca719baca5ab38a542cdc06,1,completed,True,3675,2560,507,206,4182,0.0033097500,0.0050377500,540d1490632c126301da6734b96ed892b93fc63c5f8668f060ee04375104c3c6
original,r4-s0,9ca719baca5ab38a542cdc06,2,completed,True,4033,2560,1296,1023,5329,0.0071287500,0.0088567500,a39b0a89c9ea0bb9f81fbd246cb3f9408068799297ec26c10d020dc10273d522
original,r4-s0,52b6ca8ea331de36c3a5078b,0,completed,True,3015,2560,1636,1034,4651,0.0078952500,0.0096232500,0deeee6882f050e40f2ec5698b5b08582dbd23829799fe327f6cd287af2ad783
original,r4-s0,14bf6d338bcac0fc18879ac6,0,completed,True,2971,2560,815,480,3786,0.0041677500,0.0058957500,bc2dc6aeffc39330e05ac27bbd60c1a1c7feb792a57a8a771234a068ef8d716e
original,r4-s0,7f0a551e5db84e8c8f8bdacd,0,completed,True,2934,2560,1170,110,4104,0.0057375000,0.0074655000,47e5bb1bac02ef4dafdeda4c66be9830fbf57a5179d3050824b3280a50595d48
original,r4-s0,7f0a551e5db84e8c8f8bdacd,1,completed,True,3998,2560,837,499,4835,0.0050370000,0.0067650000,e2446f1b406da99da4f4be876e69bb26c6e131d5e638730f785d03950bfabad5
original,r4-s0,7f0a551e5db84e8c8f8bdacd,2,completed,True,4392,2560,1327,993,5719,0.0075375000,0.0092655000,12a49f89c0057216ac6584674242016f8f3eaafea8477577d3abe41418e44c3b
original,r4-s0,01ccfa0ec06e4582ae636e6e,0,completed,True,2932,2560,838,170,3770,0.0042420000,0.0059700000,94b5417f3aaa62edafbb1d442db2a2d7a3b0534c6faa9238543e03c454d4ea22
original,r4-s0,01ccfa0ec06e4582ae636e6e,1,completed,True,3605,2560,2105,1552,5710,0.0104482500,0.0121762500,cf1e40a73bb1daa9fc130fd4e8ef8753cff60fb81d8f37d0b0a2fa32539a6949
original,r4-s0,01ccfa0ec06e4582ae636e6e,2,completed,True,4214,0,2576,2108,6790,0.0147525000,0.0147525000,421b0733b9f9631e034f665b0c89ba5f3426d7b226386ee32c872f5b84c83d7b
original,r4-s0,c04646399be2345b27d7b471,0,completed,True,3011,2560,2548,2070,5559,0.0119962500,0.0137242500,47b949339877a0a310efebb1895a8e0e1650fa072bab4dd27e3adbed373eebd0
original,r4-s0,615f3a2238047225fc246f05,0,completed,True,2923,2560,1427,516,4350,0.0068857500,0.0086137500,4c66c424e1df068f739e907c73aed9ce56583434ba8a4cd863d635a4bcacf0f2
original,r4-s0,615f3a2238047225fc246f05,1,completed,True,3838,2560,1828,1552,5666,0.0093765000,0.0111045000,393851b9eedb410aba7fae7d635275c7b27dd1b823f7f257be50916086088c66
original,r4-s0,615f3a2238047225fc246f05,2,completed,True,4170,0,2245,1965,6415,0.0132300000,0.0132300000,cf5db1a6cd1777d087f01c66d13441e96c282fc8df814c15d151071bfd5f5b1c
original,r4-s0,caede0ac17eb278fd8712439,0,completed,True,3000,2560,2780,2349,5780,0.0130320000,0.0147600000,66c2651db5409b379ea6406aba043fb8ae85e39521e83b5a6bd620d552116f5f
original,r4-s0,acc6e62b9b7d850c54456298,0,completed,True,2921,2560,1644,109,4565,0.0078607500,0.0095887500,0f48a0e26c70168b9a1e2ba77f258dd5811896bf531536d343330d84d9d92649
original,r4-s0,acc6e62b9b7d850c54456298,1,completed,True,4461,2560,858,516,5319,0.0054787500,0.0072067500,c48e4d6318eb01a502dbd3a1c0212a451e79e7a39fdbf96745e2b7d5ad1f1fca
original,r4-s0,acc6e62b9b7d850c54456298,2,completed,True,4859,2560,5447,5178,10306,0.0264277500,0.0281557500,dcfacd4c1d16633cffdf333f6901bc71f843b6e5e3d2026a40f5ca807f7860ac
original,r4-s0,ab81193a8d78e3a6ddbbc72e,0,completed,True,3004,2560,4936,4518,7940,0.0227370000,0.0244650000,474e4d8837d9bab59f4f1d0e80cd2454b273da212abb30782a6e9ffe5a9423f5
original,r4-s0,539e106a62e77e123aab6003,0,completed,True,2960,2560,2340,2001,5300,0.0110220000,0.0127500000,0a26ed4c4c4ccd3ecfd6fb6d8250806c09dabd0c29d1852d92a1b7294c89e762
original,r4-s0,98fec8e0112146eecc4a7335,0,completed,True,2891,2560,1054,283,3945,0.0051832500,0.0069112500,d81d5c2a6bfb900bb1f29de7b18c65d732cc5cd716d6a17b09497d66b56a7def
original,r4-s0,98fec8e0112146eecc4a7335,1,completed,True,3667,2560,927,751,4594,0.0051937500,0.0069217500,161d7645d3bbc7d741e256a2db6e78c2d0211d4a331ebf7642e4fae219cbc330
original,r4-s0,98fec8e0112146eecc4a7335,2,completed,True,3899,2560,1841,1665,5740,0.0094807500,0.0112087500,04d6114c7e9fc4d927c15554b49f66094a689ef611291688ea058d1fbcf6842d
original,r4-s0,c2b044727d3650cc796a9a92,0,completed,True,2893,2560,1317,130,4210,0.0063682500,0.0080962500,382b5023bf20316d980a4c85922742c99b45b7d9645dfc24a9867694a52ee0b1
original,r4-s0,c2b044727d3650cc796a9a92,1,completed,True,4084,2560,1943,1727,6027,0.0100785000,0.0118065000,4598d1b77b8453c8d14a2e52566d1e16aa039ae474a14b922a4dcfda5a2ea9b1
original,r4-s0,c2b044727d3650cc796a9a92,2,completed,True,4356,2560,2558,2370,6914,0.0130500000,0.0147780000,25b607e8e9bf81f37a8bd3abf67478e0dba6b34d4f3a8da20bb8848278972d50
original,r4-s0,2819b73a98f96476431aa092,0,completed,True,2974,2560,1572,1259,4546,0.0075765000,0.0093045000,2343c936fe144783ff72fe1e8203f8774dedbfc7dc6116f1550c7e4529545214
original,r4-s0,999071e34701f95fd4902939,0,completed,True,2930,2560,1324,1034,4254,0.0064275000,0.0081555000,f925f24137c3a78620b4ac61f5f8096effb7b96c39cc261a0d51c480962ae35c
original,r4-s0,9e88d1f7ef598e5a36898408,0,completed,True,2970,2560,1643,1431,4613,0.0078930000,0.0096210000,e166b5ab0b7a3549d878c44eb47a86f6102dcc5c6fddb6f219f64b2d9aae71f5
original,r4-s0,cc7148764108a08d6e67dcd0,0,completed,True,2792,2560,1132,516,3924,0.0054600000,0.0071880000,150cc03b78c04e09edf82d0cfb21ec6ab04218e0e1168df6f9fc1061c0370d41
original,r4-s0,cc7148764108a08d6e67dcd0,1,completed,True,3412,2560,448,321,3860,0.0028470000,0.0045750000,44b591f2db4a4279cbaa60a2c7690d071171d1177b6b2c6ffdbb26cf47d8e1a4
original,r4-s0,cc7148764108a08d6e67dcd0,2,completed,True,3595,2560,1954,1785,5549,0.0097612500,0.0114892500,ba4509be30845ff20f9e8fa2a5820bf6202b43c483bd07879d7c09224e4aa046
original,r4-s0,38f7ce9d6ffd5627c6c9b0ff,0,completed,True,2869,2560,1014,817,3883,0.0049867500,0.0067147500,e4848aa3f8f8950813f8d142317d131e17e93ae1236ff37975669da334449c7d
original,r4-s0,0c7d2021cecf3c03c9c04485,0,completed,True,2829,2560,713,549,3542,0.0036022500,0.0053302500,2d0bfff317d08863d313e236927965e888bf8d3136c7c3393afd08e64ad5cbc2
original,r4-s0,e4699294075114d7c0a542fe,0,completed,True,2790,2560,1556,882,4346,0.0073665000,0.0090945000,27a4d272bc9cf4bdf0486514dab2613749040ec4d9f31a500dbaa8afe718417a
original,r4-s0,e4699294075114d7c0a542fe,1,completed,True,3469,2560,682,516,4151,0.0039427500,0.0056707500,ddbd20fe183b68e7e46985a78583882a8206e2314ec6064f5b620f8cb5305a43
original,r4-s0,e4699294075114d7c0a542fe,2,completed,True,3691,2560,3161,3033,6852,0.0152647500,0.0169927500,7a94a4d2d67477d44dc5c8ed838fdc587c12208aa07867755531f23318f86529
original,r4-s0,29357304b2d3cf405ff6efa8,0,completed,True,2873,2560,1030,824,3903,0.0050617500,0.0067897500,364d7922ee1dc8b3ec542e323d6f8b55bf3bddf2c5dbaa260b1b54d94d2a4160
original,r4-s0,306d4b35869497bb49635b23,0,completed,True,2865,2560,1578,516,4443,0.0075217500,0.0092497500,9e1557fc0f1b3878c862c9144be233e33fadaa7e5e515089eee116f0c8cb2881
original,r4-s0,306d4b35869497bb49635b23,1,completed,True,3932,2560,1519,1034,5451,0.0080565000,0.0097845000,0cfac68780fa5723985cb634d784cc0cd93b6fbd6ab124673090ba7b8932615a
original,r4-s0,306d4b35869497bb49635b23,2,completed,True,4473,2560,3027,2530,7500,0.0152482500,0.0169762500,7bee6a7f71f524c5e8d0a823f60c67906b03e598e8ac479af883f773923e7884
original,r4-s0,0a725e2a3b5a58711447feb8,0,completed,True,2867,2560,1182,177,4049,0.0057412500,0.0074692500,1fc82ff91a98f2e60c08caa2754c1ffe012a6c12bd99b4b98f6897d153ffbbeb
original,r4-s0,0a725e2a3b5a58711447feb8,1,completed,True,3876,2560,2416,1905,6292,0.0120510000,0.0137790000,967be3f406bd71bfa7a1f0bd0e701bfb4c867e99ff21bee9908c31a7cfedc52c
original,r4-s0,0a725e2a3b5a58711447feb8,2,completed,True,4443,0,1027,516,5470,0.0079537500,0.0079537500,b870b1ba455108e104f5d864b856c6bbb303fcc270ba2ceae2152f59ced39282
original,r4-s0,84dee5b63f394871ac263d22,0,completed,True,2904,2560,1073,576,3977,0.0052785000,0.0070065000,a927254aaed102888ab9b4dc79b9113c4dcb0605b65330c4a7e96fdb62ac0987
original,r4-s0,de93f66d3efd3a6c62afea0a,0,completed,True,2944,2560,1555,973,4499,0.0074775000,0.0092055000,a091f9e1f6bdfe20cf45cae870962a2f302b4d7084ed2b9a36190ded22c32e10
original,r4-s0,7458d1db94f31ffd2bcd498e,0,completed,True,2948,2560,2113,1507,5061,0.0099915000,0.0117195000,2d2a671e5333a5d58bf4a6ebb752afdcdcdf2595244c208294c0a7ef4acff2e9
original,r4-s0,1b560cde2225564c74c3cddf,0,completed,True,2880,2560,1081,206,3961,0.0052965000,0.0070245000,7bc7c98f0b167a7580e673ad9d8dfaf37a5aab2239a0fdf9480ae8191828c730
original,r4-s0,1b560cde2225564c74c3cddf,1,completed,True,3761,2560,880,516,4641,0.0050527500,0.0067807500,b2f55a54ca0e8ade96566d2a21c1caeac134591ac14caa7780fbaff816ddd08a
original,r4-s0,1b560cde2225564c74c3cddf,2,completed,True,4181,2560,920,516,5101,0.0055477500,0.0072757500,6b63b10dae8d8a48c864b203079bd25dc14d4251da43aaea6afc9042424c6020
original,r4-s0,8b6d821c23991f706f102343,0,completed,True,2882,2560,1151,516,4033,0.0056130000,0.0073410000,2f496b25a84f3801d4ed41dfaac8296e3f787cca4af70fdfaebe2b0013fa925a
original,r4-s0,8b6d821c23991f706f102343,1,completed,True,3522,2560,1501,1034,5023,0.0076680000,0.0093960000,0fe8f088004f1821b3eb9124188e6e8435826572656d6debcdf0141222270c0a
original,r4-s0,8b6d821c23991f706f102343,2,completed,True,4045,2560,7251,6646,11296,0.0339352500,0.0356632500,f38cf64a877c4d3ceb04e531811752f614392c578da856794f9ce5b5ab96b7ea
original,r4-s0,b6a5dfea961e0352a34b159b,0,completed,True,2963,2560,2632,2070,5595,0.0123382500,0.0140662500,7a14605d5476db7b472ec943bacb38bb33539455ca9604074c9f2b38de39e1cc
original,r4-s0,6d9ade22f42f8f6af8632944,0,completed,True,2919,2560,4170,3532,7089,0.0192262500,0.0209542500,5a1a54961c00ea5f76ca421287052e994a010015e60d884c0bdb24fdcaab57a7
original,r4-s0,d4839337f2fee2191a1ae450,0,completed,True,2959,2560,4166,3624,7125,0.0192382500,0.0209662500,48d5257c2aeaf24d06179b075bd6d2938233c4a88a0c5f84302594549ab6ef20
original,r4-s0,6a9eaf57bc72cf11dd7293df,0,completed,True,2826,2560,1753,1446,4579,0.0082800000,0.0100080000,37a7c19e0e65ca17f4e11f667eae626deb4bf3de9387ae5bb35fd6e78a54d871
original,r4-s0,2334da4119c205f7bc7b60ee,0,completed,True,2866,2560,2853,2438,5719,0.0132600000,0.0149880000,21de4b775fa0e6b16bd3d770af61a59e5b6221c2d54e21bdc075321aa421a97d
original,r4-s0,91e5f32ad28ec8e89f9d1ada,0,completed,True,2789,2560,1194,516,3983,0.0057367500,0.0074647500,5bf4d77b4bd9c104e60423796720568206dd83a388cbccbdca0f25d18d8e9c8d
original,r4-s0,91e5f32ad28ec8e89f9d1ada,1,completed,True,3471,2560,1036,516,4507,0.0055372500,0.0072652500,c6f78f0d1f182e1efdea07a14bf9e1678d034334c32dfb8d4cfb6d2d7cf86ba4
original,r4-s0,91e5f32ad28ec8e89f9d1ada,2,completed,True,4048,2560,8625,7892,12673,0.0401205000,0.0418485000,959c07862de49167b636857c52326c74878d30a97e30fdef4effc749e11e6374
original,r4-s0,aaec49f52c66382dba4d4f9f,0,completed,True,2787,2560,1219,516,4006,0.0058477500,0.0075757500,1b4ce9a55ef21acb86f3512824e454990cf289ba1e559c5fb8e9beb8987c1690
original,r4-s0,aaec49f52c66382dba4d4f9f,1,completed,True,3495,2560,911,516,4406,0.0049927500,0.0067207500,d8818aef60921e37e7d397a81ff1fb71d1f3ea281133bf9932eaccf315686228
original,r4-s0,aaec49f52c66382dba4d4f9f,2,completed,True,3946,2560,3312,2849,7258,0.0161355000,0.0178635000,67045c1285a67227be299b7fc334cef750e9214804365d6c395852c7df7b251d
original,r4-s0,41de75ceb91fa6862982b933,0,completed,True,2870,2560,2350,1885,5220,0.0109995000,0.0127275000,7265a13d8a02eac51bf2944a1645e01f431ee1a0bcf55e7d225d1dcd0f28072b
original,r4-s0,a9282cf0d18c3b9458483611,0,completed,True,2950,2560,1341,516,4291,0.0065190000,0.0082470000,b6160012821685f0f5c3d66f7c33230021d0d32de54d828da511a19ee4f62f7e
original,r4-s0,a9282cf0d18c3b9458483611,1,completed,True,3779,2560,591,411,4370,0.0037657500,0.0054937500,1e0897b383e86625ac3be2f01108736fcd89fe54869973cb34884a051f7ddcd6
original,r4-s0,a9282cf0d18c3b9458483611,2,completed,True,4015,2560,685,500,4700,0.0043657500,0.0060937500,046303832a5f51fe5e356001370406f0dbae492bde5350b7b2154a030b9edf4e
original,r4-s0,13140d759cb3c1e753509f8f,0,completed,True,2948,2560,990,516,3938,0.0049380000,0.0066660000,41490814e1ba97d9b247b61788690743da1c9f5260c222cdfd159a33bf3252b9
original,r4-s0,13140d759cb3c1e753509f8f,1,completed,True,3427,2560,737,404,4164,0.0041587500,0.0058867500,4cd4678a844f7029346817fa428a5085e19c81ce008648a1f32fe3d052407459
original,r4-s0,13140d759cb3c1e753509f8f,2,completed,True,3816,2560,1483,1189,5299,0.0078075000,0.0095355000,32aa45513d6d10bb75ffa0aa5b844326fcccc42a515181dda4ab1427dcaaca57
original,r4-s0,0e4a1c2e48a9c6cf84a8822c,0,completed,True,2987,2560,865,516,3852,0.0044047500,0.0061327500,f0c531c9af72fdf5bbdf461b89cf76214a90e10d3ebd16933aaf573e03f172d0
original,r4-s0,a3f3c21e4cc6569364df1853,0,completed,True,3027,2560,1142,933,4169,0.0056812500,0.0074092500,8111a9280cc9533aa62fd6dbdcddccdd63537b2e18f26bdd1d6a934fe9200cd3
original,r4-s0,09d074e73ffd1a241f93e3a0,0,completed,True,3031,2560,1875,1552,4906,0.0089827500,0.0107107500,54e970a4c08059528d0e8a389b47dd38a8f6a726ca208a0e7fbbc919cbd9bebb
original,r4-s1,de09c5d97ea12130c6c558c0,0,completed,True,2638,0,849,484,3487,0.0057990000,0.0057990000,ecb75bb8e58c02448cf05e8074cafd5ab35aa79b8a3077e8f21b67623cd3d6a7
original,r4-s1,7a4064390a7824b0362c28e3,0,completed,True,2561,2048,839,173,3400,0.0043138500,0.0056962500,a8166157e52d784437af5e3b144481f167d1a1fe478ee2f46ef7e2a37d92d7d5
original,r4-s1,7a4064390a7824b0362c28e3,1,completed,True,3231,0,396,218,3627,0.0042052500,0.0042052500,1e8ea18c3e7124473928a53230c8aa2affc34c9b6d98ff008b9b848d78c39e8f
original,r4-s1,7a4064390a7824b0362c28e3,2,completed,True,3465,0,662,467,4127,0.0055777500,0.0055777500,d5e183031f4b6afd661787475278df9dd80aa0ae7cf8dbcc9521c593006b811f
original,r4-s1,5e16475edc831f65be874a69,0,completed,True,2559,0,915,137,3474,0.0060367500,0.0060367500,dbee562e2066373fa46b1991e51c18e5347bda2dd34f4497a7cab289b9f02e07
original,r4-s1,5e16475edc831f65be874a69,1,completed,True,3342,0,738,516,4080,0.0058275000,0.0058275000,1751c35506b9bea6656a9264c5b4e60b612cc121f169d53e4224e09c23bfb846
original,r4-s1,5e16475edc831f65be874a69,2,completed,True,3620,0,1328,1084,4948,0.0086910000,0.0086910000,68da96a3ea0c84b53a862b2ebfd76d69c094df152bebaac1af68f4f96239a89b
original,r4-s1,60b271a9d1e745ab74ac08d7,0,completed,True,2598,2048,1275,1034,3873,0.0063036000,0.0076860000,20ab2d64c8ce84ed77dbd6defaaef5ddd23a26d5f9fd5881dcc7928ecbd507cc
original,r4-s1,2fe08c15689a9021deb32261,0,completed,True,2642,2048,1243,1034,3885,0.0061926000,0.0075750000,e003fe4b3fdcdf7fcda7cb2a2f0477daac43dddd45c5d4925efffb5fd047f064
original,r4-s1,edbb7f2ddc70336e0cfdac1a,0,completed,True,2525,2048,1186,423,3711,0.0058483500,0.0072307500,52a750be12704537efbe0f53699bd9f3a293823ed7adbc596838498b555c31dd
original,r4-s1,edbb7f2ddc70336e0cfdac1a,1,completed,True,3293,2048,574,396,3867,0.0036703500,0.0050527500,81fa1ad6ccec9f97902885e0d79637b32ec1187cef3d83be51b9fa26db389c18
original,r4-s1,edbb7f2ddc70336e0cfdac1a,2,completed,True,3527,0,694,516,4221,0.0057682500,0.0057682500,fd034f6263f9fb951b88c5d42b8d7033d263d79daba4078abb81ad46fdf6f27e
original,r4-s1,b1bf0eb2bddac59330489707,0,completed,True,2608,2048,853,516,3461,0.0044121000,0.0057945000,e4d3976c53b0495b3c5f2a6857b0ea7ac49eeddb2efb0c44a0f9c2d2409a6d59
original,r4-s1,8d2c269423407950212dfc4f,0,completed,True,2564,2048,421,285,2985,0.0024351000,0.0038175000,e659d8f9cc4c8bd757f34ea5ea225b0e77f276b9b01c8a334c9854beb4407231
original,r4-s1,5a6903b84d9c3e37f988a7f9,0,completed,True,2527,2048,1193,516,3720,0.0058813500,0.0072637500,db3c8a3dde95bd34123e93af496fef69a14f36e10ac1b680e5446d277b3eb96c
original,r4-s1,5a6903b84d9c3e37f988a7f9,1,completed,True,3208,2048,281,95,3489,0.0022881000,0.0036705000,e52a0f6e1a2337e0fde024913be77dec4a46e2a9fe7c037765dfd9b82bcb3d98
original,r4-s1,5a6903b84d9c3e37f988a7f9,2,completed,True,3451,0,596,406,4047,0.0052702500,0.0052702500,200f4d6c99b4a9f61f24451e5e0de599abd7c47ebb6de09d8952649bf5b13d8f
original,r4-s1,d440c42d8e59cd0dd4da60f0,0,completed,True,2604,2048,806,516,3410,0.0041976000,0.0055800000,e8c8bce5679d7b606efbc20040e7b1a1db1dcbea71bc933938ef83b6d333f579
original,r4-s1,4aeb791530e9a9888250f6db,0,completed,True,2677,2048,2849,2141,5526,0.0134458500,0.0148282500,38e5ed20d5a60b9e1035d4a2989b2ffa4899d62a3654fa94dd52c240898b35d7
original,r4-s1,26163f304c42c2b5de078265,0,completed,True,2673,2048,1604,1315,4277,0.0078403500,0.0092227500,8657b1bf583c9205172887f9eb0f6bb31629d0e8ccfab8d4cc9b3ed1115b3b63
original,r4-s1,d08dcdc1e860b171976669cb,0,completed,True,2633,2048,783,466,3416,0.0041158500,0.0054982500,101b7c3e91bc69f008630ca903d03a88d3d5eb84f55c0c786e748ff8fac59a8c
original,r4-s1,70d43251b925a19182523b25,0,completed,True,2596,2048,913,156,3509,0.0046731000,0.0060555000,189f9a7fab4db6ae8b023d05e5783b8a252f6f19cd32c358909c63a2261424d8
original,r4-s1,70d43251b925a19182523b25,1,completed,True,3357,2048,854,516,4211,0.0049783500,0.0063607500,2a496bbe7395bd6202b251cba473d3bc2691fa1bcbdb7b15168238e65b3f85ec
original,r4-s1,70d43251b925a19182523b25,2,completed,True,3751,2048,1054,721,4805,0.0061738500,0.0075562500,7a244acfacac56b622c812e67e5c50fcb9dc5f88a7dc21d1fc1cf2c5dbf1a2e4
original,r4-s1,65d179c03e0d8f7f7386f8f3,0,completed,True,2594,2048,1189,281,3783,0.0059136000,0.0072960000,396a77361c90db225ceb7207ff4ee0ea0982fa0496c36fc157b5407ba9e3a585
original,r4-s1,65d179c03e0d8f7f7386f8f3,1,completed,True,3507,2048,609,282,4116,0.0039883500,0.0053707500,73326d45daf393e6e40c95660aa06feebc4f39ab38789bbf2b8e51e9fd1d4736
original,r4-s1,65d179c03e0d8f7f7386f8f3,2,completed,True,3890,0,5794,4900,9684,0.0289905000,0.0289905000,836f41091c36360c820db3ee59d3c25b7c57b394979b8e9a1a7725b3c97f8e1c
original,r4-s1,4ae754c7046d9f7f7a70c6c5,0,completed,True,2667,2048,5785,5178,8452,0.0266503500,0.0280327500,d5d94fc0fdf985c04b16f304c1de65e8c8e785a73d23daf239ef8c64ec6e1842
original,r4-s1,c9be3538379f2f209a180259,0,completed,True,2663,2048,5143,4558,7806,0.0237583500,0.0251407500,38c50fbe164e92f4f00c487ec2ebec0acf7a3562a0d1544f0e48925e77fea930
original,r4-s1,b00664623d9d0dfd1e7a73cd,0,completed,True,2623,2048,4127,3550,6750,0.0191563500,0.0205387500,cd3835145c7268a6746353cfee1d4ed6f64cf0b42c360aaec5e2d394c67837ab
original,r4-s1,fe6e48459fe60e8dda35e77d,0,completed,True,2584,2048,1815,516,4399,0.0087231000,0.0101055000,7ab8e4b8eef4db99ea4aaa3991273a0f5daf22497803c0e1a2aaf00af1d09d6f
